ID,Name,Rating
425,The Accidental Time Machine,3
425,Ulysses,5
425,Batman: Arkham Asylum - A Serious House on Serious Earth,4
425,The Matrix and Philosophy: Welcome to the Desert of the Real,4
425,The Silmarillion,4
425,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
425,Unfinished Tales of Númenor and Middle-Earth,4
425,Howl and Other Poems,5
425,Lafayette,4
425,"Pattern Recognition (Blue Ant, #1)",5
425,Xanathar's Guide To Everything,4
425,The Museum of Clear Ideas,3
425,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4
425,"Planetary, Volume 1: All Over the World and Other Stories",5
425,Planetary Vol. 4: Spacetime Archaeology,5
425,Generation of Swine: Tales of Shame and Degradation in the '80's,5
425,Farmer Giles of Ham,4
425,Generation X: Tales for an Accelerated Culture,4
425,Kingdom of Fear: Loathsome Secrets of a Star-crossed Child in the Final Days of the American Century,5
425,Demon Theory,2
425,Fear and Loathing in Las Vegas,5
425,In the Beginning...Was the Command Line,3
425,Phenomena: The Secret History of the U.S. Government's Investigations into Extrasensory Perception and Psychokinesis,4
425,Pet Sounds,5
425,In Utero,5
425,Awake in the Dark: The Best of Roger Ebert,4
425,The New Annotated Frankenstein,5
425,The New Annotated Dracula,5
425,"Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist, 1968-1976",5
425,In the Aeroplane Over the Sea,3
425,XO,5
425,The Annotated Hobbit,5
425,"The Making of The Empire Strikes Back (Star Wars: The Making of, #2)",4
425,The Letters of J.R.R. Tolkien,5
425,The Legend of Zelda: Hyrule Historia,4
425,The Best Minds of My Generation: A Literary History of the Beats,5
425,"NextWave: Agents of H.A.T.E., Vol. 1: This is What They Want",5
425,"War of Two: The Dark Mystery of the Duel Between Alexander Hamilton and Aaron Burr, and Its Legacy for America",3
425,"NextWave: Agents of H.A.T.E., Vol. 2: I Kick Your Face",5
425,Washington: A Life,5
425,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
425,The League of Extraordinary Gentlemen: Black Dossier,5
425,"The League of Extraordinary Gentlemen, Vol. 1",5
425,My Inventions,4
425,The Big Bad Book of Bill Murray: A Critical Appreciation of the World's Finest Actor,4
425,Better Than Sex: Confessions of a Political Junkie,5
425,Watchmen,5
425,"A Game of Thrones (A Song of Ice and Fire, #1)",5
425,Cryptonomicon,5
425,"The League of Extraordinary Gentlemen, Vol. 2",5
425,Othello,5
425,Hamilton: The Revolution,5
425,Our Sentence is Up: Seeing Grant Morrison's The Invisibles,5
425,The Making of Star Wars: The Definitive Story Behind the Original Film,4
425,V for Vendetta,5
425,VALIS,5
425,The Art of Death: Writing the Final Story,4
425,"The Art of Forgery: The Minds, Motives and Methods of Master Forgers",4
425,Fight Club,5
425,Maps and Legends: Reading and Writing Along the Borderlands,5
425,"Burning Chrome (Sprawl, #0)",3
425,Impossible Territories: The Unofficial Companion to the League of Extraordinary Gentlemen: The Black Dossier,4
425,A Heartbreaking Work of Staggering Genius,5
425,The Lord of the Rings and Philosophy: One Book to Rule Them All,4
425,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
425,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
425,The Difference Engine,4
425,The Battle of Brazil: Terry Gilliam V. Universal Pictures in the Fight to the Final Cut,4
425,The Beatles Anthology,5
425,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,5
425,Orbiter,5
425,"American Gods (American Gods, #1)",5
425,"Wolves of the Calla (The Dark Tower, #5)",4
425,Hey Nostradamus!,3
425,Eleanor Rigby,5
425,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",5
425,Gilliam on Gilliam,5
425,"""You're in the Wrong Bathroom!"": And 20 Other Myths and Misconceptions about Transgender and Gender-Nonconforming People",5
425,The Third Policeman,5
425,Abuse Your Illusions: The Disinformation Guide to Media Mirages and Establishment Lies,5
425,"The Fellowship of the Ring (The Lord of the Rings, #1)",5
425,"The War of the Ring (The History of Middle-Earth, #8)",5
425,"All Tomorrow's Parties (Bridge, #3)",4
425,"Ready Player One (Ready Player One, #1)",2
425,Rush Limbaugh Is a Big Fat Idiot,4
425,J.R.R. Tolkien: Author of the Century,5
425,The Will to Power,4
425,JFK: The Book of the Film,4
425,JPod,5
425,"The Universe in Your Hand: A Journey Through Space, Time, and Beyond",3
425,Revolution in the Head: The Beatles' Records and the Sixties,5
425,Shampoo Planet,4
425,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",4
425,Invisible Monsters,5
425,H is for Hawk,5
425,Although of Course You End Up Becoming Yourself: A Road Trip with David Foster Wallace,5
425,Glamorama,4
425,"Scott Pilgrim, Volume 5: Scott Pilgrim vs. the Universe (Scott Pilgrim, #5)",5
425,"The System of the World (The Baroque Cycle, #3)",5
425,Adventures in the Screen Trade A Personal View of Hollywood,4
425,Dungeons & Dragons Starter Set,5
425,Roverandom,4
425,"Scott Pilgrim, Volume 6: Scott Pilgrim's Finest Hour",5
425,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",5
425,Remainder,5
425,"Scott Pilgrim, Volume 2: Scott Pilgrim vs. The World",5
425,The Encyclopedia of Fantastic Victoriana,5
425,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",5
425,The Wall,4
425,Shatnerquake,1
425,All Families are Psychotic,4
425,Ridley Scott: Interviews,3
425,Girlfriend in a Coma,5
425,Nausea,5
425,Ministry of Space,5
425,"Heroes & Monsters: The Unofficial Companion to the League of Extraordinary Gentlemen (The Unofficial Companion to the League of Extraordinary Gentlemen, #1)",4
425,"The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (Hitchhiker's Guide to the Galaxy, #1-5)",5
425,America (The Book): A Citizen's Guide to Democracy Inaction,5
425,All-Star Superman: Volume 1,5
425,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",5
425,The Simpsons and Philosophy: The D'oh! of Homer,5
425,"It Devours! (Welcome to Night Vale, #2)",5
425,Girl With Curious Hair,4
425,"Monster Manual (Dungeons & Dragons, 5th Edition)",5
425,The Truth Is a Cave in the Black Mountains,5
425,The Exegesis of Philip K. Dick,5
425,Shakespeare's Philosophy: Discovering the Meaning Behind the Plays,5
425,"Ender's Game (Ender's Saga, #1)",5
425,The Truth with Jokes,4
425,The Time Machine Did It,4
425,"Monster Hunters: On the Trail with Ghost Hunters, Bigfooters, Ufologists, and Other Paranormal Investigators",4
425,Miss Wyoming,4
425,The Stand,4
425,"Monty Python and Philosophy: Nudge Nudge, Think Think!",5
425,Shakespeare: The Invention of the Human,5
425,"Hey Rube: Blood Sport, the Bush Doctrine, and the Downward Spiral of Dumbness: Modern History from the ESPN.com Sports Desk",5
425,"Zero History (Blue Ant, #3)",5
426,The Fountainhead,5
427,"The Trial: A History, from Socrates to O. J. Simpson",3
427,Bowling Alone: The Collapse and Revival of American Community,4
428,Second Chance,3
428,Swapping Lives,4
428,"Angels & Demons (Robert Langdon, #1)",4
428,"The Little Lady Agency (The Little Lady Agency, #1)",5
428,"The Little Lady Agency and the Prince (The Little Lady Agency, #3)",4
428,"Brava, Valentine",4
428,"Eclipse (Twilight, #3)",4
428,The Undomestic Goddess,4
428,Jennifer Johnson Is Sick of Being Single,2
428,Jemima J,5
428,Can You Keep a Secret?,4
428,Remember Me?,3
428,The Other Woman,3
428,"Little Lady, Big Apple (The Little Lady Agency, #2)",3
428,"Bridget Jones's Diary (Bridget Jones, #1)",5
428,Best Friends Forever,2
428,Long Walk to Freedom,5
428,When in Rome...,2
428,Very Valentine,3
428,"The Lost Symbol (Robert Langdon, #3)",4
428,"Twilight (Twilight, #1)",5
428,A Good Year,3
428,"Breaking Dawn (Twilight, #4)",4
428,Sleeping Arrangements,3
429,"Rachel's Holiday (Walsh Family, #2)",4
429,My Sister's Keeper,5
429,Bookends,5
429,The Lost Boy,5
429,"Good in Bed (Cannie Shapiro, #1)",5
429,Lucy Sullivan Is Getting Married,5
429,The Pilot's Wife,5
429,A Man Named Dave: A Story of Triumph and Forgiveness,5
429,"Confessions of a Shopaholic (Shopaholic, #1)",5
429,"Watermelon (Walsh Family, #1)",5
429,"Slightly Single (Slightly, #1)",5
429,"Slightly Settled (Slightly, #2)",5
429,"Shopaholic Ties the Knot (Shopaholic, #3)",5
429,Summer Sisters,5
429,The Other Woman,5
429,"A Child Called ""It"": One Child's Courage to Survive",5
429,She's Come Undone,5
429,Suzanne's Diary for Nicholas,5
429,"Shopaholic Takes Manhattan (Shopaholic, #2)",5
429,Open House,5
429,Strange Fits of Passion,5
429,I Know This Much Is True,3
429,"Shopaholic and Sister (Shopaholic, #4)",5
429,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,5
430,Rating,0
432,Rating,0
433,Rating,0
434,Rating,0
435,Rating,0
437,The Kite Runner,5
438,Purple Hibiscus,5
438,The Throwback Special,4
438,Tenth of December,5
438,Never Let Me Go,5
438,The Great Believers,5
438,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,4
438,The Unbearable Lightness of Being,2
438,The Rules Do Not Apply,3
438,There There,5
438,Netherland,4
438,Exit West,5
438,Leaving the Atocha Station,5
438,The History of Love,5
438,Heads of the Colored People,5
438,The Heart's Invisible Furies,3
438,The Secret History,5
438,The Argonauts,5
438,"Where'd You Go, Bernadette",4
438,The Mothers,3
438,Convenience Store Woman,5
438,Mrs. Fletcher,4
438,Homegoing,3
438,Eileen,4
438,Less,4
438,Swing Time,4
438,10:04,5
438,A Visit from the Goon Squad,4
438,Desert Solitaire,4
438,White Oleander,4
438,King Leopold's Ghost,4
438,Americanah,4
438,Strangers in Their Own Land: Anger and Mourning on the American Right,3
438,The Vegetarian,4
438,"The Handmaid's Tale (The Handmaid's Tale, #1)",5
438,"Sing, Unburied, Sing",4
438,"Go, Went, Gone",4
438,White Tears,5
438,The Bell Jar,5
438,How Should a Person Be?,3
438,The Perfect Nanny,4
438,Freshwater,5
438,The Remains of the Day,4
438,Freedom,3
438,My Year of Rest and Relaxation,5
438,The Bluest Eye,4
438,The Glass Castle,4
438,Norweigan Wood,5
438,Talking in the Dark,5
438,Manhattan Beach,3
438,Pachinko,3
438,The Association of Small Bombs,3
438,Little Fires Everywhere,4
438,Fleishman Is in Trouble,3
438,The Goldfinch,5
439,"A Savage War of Peace: Algeria, 1954-1962",4
439,The Fundamentals of Play,4
439,Capitalism at the Crossroads: The Unlimited Business Opportunities in Solving the World's Most Difficult Problems,5
439,Two Towns in Provence,3
439,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,4
439,The Trial of Henry Kissinger,4
439,As I Lay Dying,1
439,All the President's Men,5
439,The Master of Disguise: My Secret Life in the CIA,3
439,The Night Listener,3
439,On Mexican Time: A New Life In San Miguel,3
439,"The Bourne Ultimatum (Jason Bourne, #3)",3
439,Seven Ages of Paris,4
439,The House of Mirth,3
439,The Tipping Point: How Little Things Can Make a Big Difference,3
439,The Samurai's Garden,4
439,The Collector,3
439,Shanghai: The Rise and Fall of a Decadent City,3
439,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4
439,Forever Lily: An Unexpected Mother's Journey to Adoption in China,5
439,The 8th Habit,3
439,"Tinker, Tailor, Soldier, Spy",5
439,"Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer, Adviser to Kings, Ally of Lawrence of Arabia",4
439,The 9 Steps to Financial Freedom: Practical and Spiritual Steps So You Can Stop Worrying,4
439,Don't Sweat the Small Stuff ... and It's All Small Stuff: Simple Ways to Keep the Little Things From Taking Over Your Life,4
439,Blink: The Power of Thinking Without Thinking,4
439,Thomas Jefferson: Author of America,4
439,"Freedom from Fear: The American People in Depression and War, 1929-1945",3
439,The Prophet,3
439,David Copperfield,3
439,Marie Antoinette: The Last Queen of France,5
439,The Wal-Mart Effect: How the World's Most Powerful Company Really Works - and How It's Transforming the American Economy,3
439,Less Than Zero,3
439,Madam Secretary: A Biography of Madeleine Albright,3
439,Madame de Pompadour: A Life,4
439,The Secret Man: The Story of Watergate's Deep Throat,4
439,The Kite Runner,4
439,Our Man in Havana,4
439,Mexican Days: Journeys into the Heart of Mexico,4
439,The Lexus and the Olive Tree,3
439,The Lost Night: A Daughter's Search for the Truth of Her Father's Murder,4
439,The World Is Flat: A Brief History of the Twenty-first Century,4
439,Dreaming Water,5
439,The Fifty-Year Wound: The True Price of America's Cold War Victory,4
439,From Beirut to Jerusalem,4
440,The World According to Garp,4
440,Vanishing Acts,4
440,The Time Traveler's Wife,4
440,The Kite Runner,5
440,The Cider House Rules,4
440,Me Talk Pretty One Day,3
440,In Her Shoes,3
440,Fast Food Nation: The Dark Side of the All-American Meal,3
440,The Amazing Adventures of Kavalier & Clay,4
440,Empire Falls,4
440,A Prayer for Owen Meany,4
440,Naked,3
440,"Night (The Night Trilogy, #1)",5
440,The Fortress of Solitude,3
440,"Good in Bed (Cannie Shapiro, #1)",3
440,Goodnight Nobody,3
441,Commonwealth,4
441,Caleb's Crossing,4
441,Of Mice and Men,5
441,Transcription,3
441,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",4
441,My Grandmother Asked Me to Tell You She's Sorry,4
441,Our Souls at Night,5
441,Suite Française,4
441,"Benediction (Plainsong, #3)",4
441,TransAtlantic,4
441,The Story of Edgar Sawtelle,3
441,Beneath a Scarlet Sky,4
441,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
441,The House We Grew Up In,4
441,"Out Of Range (Joe Pickett, #5)",4
441,"The Likeness (Dublin Murder Squad, #2)",4
441,Gone With the Wind,4
441,News of the World,5
441,The Girl on the Train: A Novel by Paula Hawkins | Summary & Analysis,3
441,The Amazing Adventures of Kavalier & Clay,5
441,All the Light We Cannot See,4
441,"Olive Kitteridge (Olive Kitteridge, #1)",3
441,"One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)",3
441,"The Blue Last (Richard Jury, #17)",4
441,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5
441,"Plainsong (Plainsong, #1)",5
441,Sweetbitter,3
441,Here If You Need Me,4
441,"The Girl in the Spider's Web (Millennium, #4)",3
441,The Girl on the Train,3
441,"One for the Money (Stephanie Plum, #1)",3
441,"The Widow (Kate Waters, #1)",3
441,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",5
441,Half Broke Horses,4
441,The Little Paris Bookshop,3
441,"Believing the Lie (Inspector Lynley, #17)",4
441,The Lake House,4
441,Help the Poor Struggler (Richard Jury #6),4
441,"A Traitor to Memory (Inspector Lynley, #11)",4
441,"Playing for the Ashes (Inspector Lynley, #7)",4
441,"Below Zero (Joe Pickett, #9)",4
441,"The Bean Trees (Greer Family, #1)",5
441,Horse Heaven,4
441,The Language of Flowers,4
441,"Free Fire (Joe Pickett, #7)",4
441,The Language of Baklava: A Memoir,4
441,"The Lamorna Wink (Richard Jury, #16)",4
441,"A Pattern of Lies (Bess Crawford, #7)",4
441,The Lake of Dreams,3
441,We Are All Completely Beside Ourselves,4
441,All the Bright Places,4
441,The Submission,4
441,"A Great Deliverance (Inspector Lynley, #1)",4
441,California Home Landscaping,4
441,The Beginner's Goodbye,3
441,The Paying Guests,3
441,"Allegiant (Divergent, #3)",4
441,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",3
441,Water-Wise Plants for the Southwest,4
441,Water for Elephants,4
441,Anything Is Possible,5
441,Foul Matter,4
441,After the Fog,4
441,The Dream Lover: A Novel of George Sand,3
441,The Plot Against America,4
441,"Maisie Dobbs / Birds of a Feather (Maisie Dobbs, #1 & #2)",4
441,A Gentleman in Moscow,5
441,"Leaving Everything Most Loved (Maisie Dobbs, #10)",4
441,The Bingo Palace,4
441,The Plague of Doves,4
441,"Maisie Dobbs (Maisie Dobbs, #1)",4
441,The Poisonwood Bible,5
441,While I Was Gone,4
441,Eleanor & Park,5
441,Ordinary Grace,5
441,"Absolution by Murder (Sister Fidelma, #1)",3
441,Between the World and Me,4
441,"A Question of Honor (Bess Crawford, #5)",4
441,A Quiet Belief in Angels,4
441,"Mr. Mercedes (Bill Hodges Trilogy, #1)",4
441,"The Polish Officer (Night Soldiers, #3)",4
441,Afterlife,3
441,Eleanor Oliphant Is Completely Fine,4
441,Born a Crime: Stories From a South African Childhood,5
441,"The Waste Lands (The Dark Tower, #3)",4
441,"The Drawing of the Three (The Dark Tower, #2)",4
441,"The Lewis Man (The Lewis Trilogy, #2)",4
441,"Broken Harbour (Dublin Murder Squad, #4)",4
441,Midwives,4
441,"A Place of Hiding (Inspector Lynley, #12)",4
441,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",5
441,Big Little Lies,4
441,The Pearl That Broke Its Shell,4
441,The Beet Queen,4
441,The Lacuna,4
441,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,3
441,A Good American,4
441,"In the Presence of the Enemy (Inspector Lynley, #8)",4
441,"The Blackhouse (The Lewis Trilogy, #1)",4
441,"The Horse You Came In On (Richard Jury, #12)",4
441,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,4
441,Waterwise Plants for Sustainable Gardens: 200 Drought-Tolerant Choices for all Climates,4
441,"Lean In: Women, Work, and the Will to Lead",3
441,"The Blackhouse (Lewis Trilogy, #1)",4
441,"The Winds of Change (Richard Jury, #19)",4
441,The Lido,3
441,The Thorn Birds,4
441,Mr. Rosenblum Dreams in English,4
441,"Open Season (Joe Pickett, #1)",4
441,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5
441,Keep Quiet,3
441,Salvage the Bones,4
441,"The Stargazey (Richard Jury, #15)",4
441,Big Alma: San Francisco's Alma Spreckels,4
441,"The Pillars of the Earth (Kingsbridge, #1)",4
441,"The Black Cat (Richard Jury, #22)",4
441,Life of Pi,5
441,"Touchstone (Harris Stuyvesant, #1)",4
441,The End of the Pier,3
441,"Dance Hall of the Dead (Leaphorn & Chee, #2)",4
441,Blue Nights,3
441,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",3
441,The Anatomist's Apprentice (Dr. Thomas Silkstone #1),3
441,The Invisible Bridge,4
441,The Aftermath,3
441,"Well-Schooled in Murder (Inspector Lynley, #3)",4
441,The Man from Beijing,3
441,"The Man With a Load of Mischief (Richard Jury, #1)",4
441,Becoming,4
441,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",5
441,The Book of Lost Friends,5
441,All Adults Here,3
441,"The Anodyne Necklace (Richard Jury, #3)",3
441,Miracle Creek,4
441,"The Magicians (The Magicians, #1)",3
441,The Burgess Boys,4
441,A Man Called Ove,4
441,The Garden of Evening Mists,5
441,The Distinguished Guest,4
441,"Eclipse (Twilight, #3)",4
441,Seating Arrangements,3
441,The Butterfly Mosque: A Young American Woman's Journey to Love and Islam,3
441,"New Moon (Twilight, #2)",4
441,Dead Wake: The Last Crossing of the Lusitania,4
441,The Tea Girl of Hummingbird Lane,4
441,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",5
441,The Bone Clocks,3
441,"A Dangerous Place (Maisie Dobbs, #11)",4
441,"Twilight (Twilight, #1)",4
441,"Missing Joseph (Inspector Lynley, #6)",4
441,The Mini Farming Guide to Vegetable Gardening: Self-Sufficiency from Asparagus to Zucchini,4
441,Follow Me,4
441,The Mini Farming Guide to Fermenting: Self-Sufficiency from Beer and Breads to Wines and Yogurt,4
441,The Mini Farming Guide to Composting: Self-Sufficiency from Your Kitchen to Your Backyard,4
441,The Time in Between,4
441,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
441,"The Girl Who Played with Fire (Millennium, #2)",5
441,"Pardonable Lies (Maisie Dobbs, #3)",4
441,The Master Butchers Singing Club,5
441,"What Came Before He Shot Her (Inspector Lynley, #14)",4
441,"A Duty to the Dead (Bess Crawford, #1)",4
441,Under the Influence,3
441,The Gendarme,5
441,"The Bourbon Kings (The Bourbon Kings, #1)",3
441,"The Dirty Duck (Richard Jury, #4)",4
441,The Keeper of Lost Things,5
441,Beach Music,5
441,The Upright Piano Player,4
441,"Hotel Paradise (Emma Graham, #1)",4
441,Flight Behavior,4
441,The Alice Network,4
441,The Memory Keeper's Daughter,4
441,The Distant Land of My Father,4
441,The Bookman’s Tale,5
441,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl,4
441,The Bridges of Madison County,2
441,Brown Girl Dreaming,5
441,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",4
441,Round Ireland with a Fridge,4
441,What She Left Behind,4
441,In Five Years,4
441,"The Mighty Queens of Freeville: A Mother, a Daughter, and the People Who Raised Them",4
441,"A Lesson in Secrets (Maisie Dobbs, #8)",4
441,"Payment in Blood (Inspector Lynley, #2)",4
441,"Crooked Letter, Crooked Letter",4
441,"Elegy for Eddie (Maisie Dobbs, #9)",4
441,"In Plain Sight (Joe Pickett, #6)",4
441,A Constellation of Vital Phenomena,5
441,Defending Jacob,4
441,Room,4
441,We Were Liars,4
441,The O'Briens,4
441,The Known World,5
441,The Ocean at the End of the Lane,3
441,"Birds of a Feather (Maisie Dobbs, #2)",4
441,The Train Now Departing,4
441,Truly Madly Guilty,3
441,"The Long Way Home (Chief Inspector Armand Gamache, #10)",5
441,"For the Sake of Elena (Inspector Lynley, #5)",4
441,"The Old Contemptibles (Richard Jury, #11)",4
441,Vinegar Girl,3
441,"Goodbye, Vitamin",3
441,"The Old Fox Deceiv'd (Richard Jury, #2)",4
441,Pigs in Heaven,4
441,"Trophy Hunt (Joe Pickett, #4)",4
441,The Summer Before the War,3
441,In the Company of Sherlock Holmes: Stories Inspired by the Holmes Canon,4
441,"The Old Silent (Richard Jury, #10)",4
441,"The Old Wine Shades (Richard Jury, #20)",4
441,"Kingdom of the Blind (Chief Inspector Armand Gamache, #14)",5
441,Finding Nouf (Nayir Sharqi & Katya Hijazi #1),4
441,The Lock Artist,2
441,Mrs. Fletcher,3
441,Trinity,4
441,Less,3
441,"Dakota (Andi Oliver, #2)",3
441,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
441,Landline,3
441,My Notorious Life,3
441,The Nightingale,5
441,The Tender Bar: A Memoir,4
441,My Absolute Darling,5
441,"In Pursuit of the Proper Sinner (Inspector Lynley, #10)",4
441,Save Me,4
441,Educated,4
441,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
441,Mrs. Saint and the Defectives,4
441,"Life After Life (Todd Family, #1)",5
441,The Art of Racing in the Rain,3
441,The Immortal Life of Henrietta Lacks,4
441,Life Among Giants,3
441,The Nest,4
441,The Care and Feeding of Ravenously Hungry Girls,4
441,The Care and Management of Lies,4
441,"Blood Trail (Joe Pickett, #8)",4
441,"The Case Has Altered (Richard Jury, #14)",4
441,"Icons (Icons, #1)",3
441,Father Melancholy's Daughter,4
441,"A Higher Loyalty: Truth, Lies, and Leadership",3
441,Conversations with Friends,3
441,We the Animals,4
441,Before We Were Yours,4
441,"Savage Run (Joe Pickett, #2)",4
441,Tell the Wolves I'm Home,5
441,The Husband's Secret,4
441,Pachinko,5
441,The Night Watchman,4
441,"Vertigo 42 (Richard Jury, #23)",4
441,"Deception on His Mind (Inspector Lynley, #9)",4
441,Behind Closed Doors,3
441,The Almost Moon,2
441,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",5
441,Middlesex,5
441,The Culture Clash,3
441,Lost in the Forest,5
441,Small Great Things,2
441,The Gunslinger,3
441,The Senator's Wife,4
441,"The Grave Maurice (Richard Jury, #18)",4
441,Wolf Hall,4
441,"The Shape Shifter (Leaphorn & Chee, #18)",4
441,"The Rosie Effect (Don Tillman, #2)",4
441,The Sound of Things Falling,3
441,Zeitoun,3
441,Queen of the Underworld,2
441,You Should Have Known,3
441,Jarrettsville,5
441,"The Rosie Project (Don Tillman, #1)",4
441,City of Tranquil Light,4
441,Happy,3
441,The Punishment She Deserves (Inspector Lynley #20),5
441,"The Secret Place (Dublin Murder Squad, #5)",4
441,"With No One as Witness (Inspector Lynley, #13)",4
441,A Yellow Raft in Blue Water,5
441,"Winterkill (Joe Pickett, #3)",4
441,An American Marriage,3
441,"Nowhere To Run (Joe Pickett, #10)",4
441,Simon the Fiddler,3
441,Little Deaths,3
441,The Sisters from Hardscrabble Bay,4
441,A Tale of Two Cities,5
441,Noah's Compass,2
441,Slaughterhouse-Five,4
441,Who's Afraid of Virginia Woolf?,4
441,History of a Pleasure Seeker,3
441,"Breaking Dawn (Twilight, #4)",4
441,"Endangered (Joe Pickett, #15)",4
441,Restoration,3
441,The Witch Elm,3
441,"This Body of Death (Inspector Lynley, #16)",4
441,Don't Shoot the Dog!: The New Art of Teaching and Training,4
441,"The Edge of the Water (Whidbey Island Saga, #2)",4
441,"The Glass Rainbow (Dave Robicheaux, #18)",3
441,"The Girl with the Dragon Tattoo (Millennium, #1)",5
441,The Quickening,4
441,The Round House,4
441,Lillian Boxfish Takes a Walk,4
441,"An Unwilling Accomplice (Bess Crawford, #6)",4
441,The Dust That Falls from Dreams,3
441,The Wonder,4
441,"The Five Bells and Bladebone (Richard Jury, #9)",4
441,Claire of the Sea Light,5
441,Every Fifteen Minutes,4
441,Animal Dreams,4
441,The Dutch House,3
441,America America,5
441,"Dust (Richard Jury, #21)",4
441,"Juliet, Naked",3
441,"I Am the Only Running Footman (Richard Jury, #8)",4
441,Midnight at the Bright Ideas Bookstore,4
441,"In the Woods (Dublin Murder Squad, #1)",4
441,The Ruins of Us,4
441,The Sacred Bones,4
441,Heyday,2
441,Facts and Fears: Hard Truths from a Life in Intelligence,3
441,"A Taste for Death (Adam Dalgliesh, #7)",4
441,The Glass Castle,4
441,"An Impartial Witness (Bess Crawford, #2)",4
441,The Women in the Castle,4
441,"An Incomplete Revenge (Maisie Dobbs, #5)",4
441,Circe,4
441,Clock Dance,3
441,"Messenger of Truth (Maisie Dobbs, #4)",4
441,2: California Gardener's Guide Volume II,4
441,Three Hours In Paris,3
441,"A Bitter Truth (Bess Crawford, #3)",4
441,The Red Tent,4
441,A Thousand Acres,4
441,Exit West,5
441,"Wizard and Glass (The Dark Tower, #4)",4
441,The Sandcastle Girls,4
441,"Listening Woman (Leaphorn & Chee, #3)",4
441,"Lilac Girls (Lilac Girls, #1)",4
441,"An Unmarked Grave (Bess Crawford, #4)",4
441,"The Deer Leap (Richard Jury, #7)",4
441,The Great Gatsby,4
441,"Cold Flat Junction (Emma Graham, #2)",4
441,This Tender Land,5
441,Heart of Darkness,3
441,"Song of Susannah (The Dark Tower, #6)",3
441,Winter's Bone,5
441,Station Eleven,5
441,Citizens Creek,4
441,"Jerusalem Inn (Richard Jury, #5)",4
441,"A Suitable Vengeance (Inspector Lynley, #4)",4
441,An Abundance of Katherines,3
441,"God's Hotel: A Doctor, a Hospital, and a Pilgrimage to the Heart of Medicine",4
441,The Secret Keeper,4
441,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,4
441,Love Medicine,5
441,"Just One Evil Act (Inspector Lynley, #18)",4
441,"Careless in Red (Inspector Lynley, #15)",4
441,House of Sand and Fog,4
441,The Heart's Invisible Furies,4
441,Everything I Never Told You,4
441,This is Where I Leave You,4
441,"Rainbow's End (Richard Jury, #13)",4
441,The Goldfinch,4
441,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,4
441,The Year of Fog,4
441,Love and Ruin,3
441,"Wolf Pack (Joe Pickett, #19)",4
441,Little Fires Everywhere,3
441,Jerusalem Inn by Martha Grimes l Summary & Study Guide,4
441,The Help,3
441,"Sing, Unburied, Sing",5
441,"The Unlikely Pilgrimage of Harold Fry (Harold Fry, #1)",4
441,The Good Husband,4
441,The Prince of Tides,5
441,"Somewhere Safe with Somebody Good (Mitford Years, #12)",3
441,The Condition,3
441,Americanah,4
441,Prodigal Summer,2
441,The Sisters Brothers,4
441,The Good Mother,5
441,State of Wonder,3
